"2","42",10
"2","43",2
"2","44",12
"2","45",4
"2","46",16
"2","47",10
"2","48",6
"2","49",1
"2","5",12
"2","50",5
"2","51",1
"2","52",6
"2","53",12
"2","54",6
"2","55",16
"2","56",8
"2","57",9
"2","58",12
"2","59",1
"2","6",7
"2","60",14
"2","61",17
"2","62",3
"2","63",4
"2","64",1
"2","65",1
"2","66",1
"2","67",4
"2","7",5
"2","70",5
"2","71",9
"2","72",4
"2","73",7
"2","74",3
"2","75",7
"2","8",3
"2","9",1
"20","22",2
"20","23",1
"20","24",1
"20","26",1
"20","28",1
"20","29",1
"20","3",1
"20","30",1
"20","31",1
"20","32",1
"20","33",1
"20","34",1
"20","35",1
"20","38",1
"20","39",1
"20","41",1
"20","42",1
"20","43",1
"20","44",1
"20","46",2
"20","47",1
"20","49",1
"20","5",1
"20","50",1
"20","52",1
"20","53",1
"20","55",2
"20","56",2
"20","57",2
"20","58",2
"20","59",1
"20","6",1
"20","60",2
"20","61",1
"20","62",1
"20","63",1
"20","64",2
"20","65",2
"20","66",1
"20","70",1
"20","71",2
"20","72",2
"20","75",1
"20","8",1
"20","9",1
"21","22",5
"21","23",9
"21","24",8
"21","25",1
"21","26",3
"21","27",2
"21","28",1
"21","29",2
"21","30",6
"21","31",5
"21","32",4
"21","33",4
"21","34",6
"21","35",2
"21","36",3
"21","37",3
"21","38",2
"21","39",4
"21","4",7
"21","40",1
"21","41",4
"21","42",5
"21","43",2
"21","44",6
"21","45",1
"21","46",5
"21","47",6
"21","48",3
"21","49",1
"21","5",7
"21","50",4
"21","52",6
"21","53",7
"21","54",3
"21","55",8
"21","56",4
"21","57",6
"21","58",4
"21","59",1
"21","6",2
"21","60",8
"21","61",9
"21","63",1
"21","67",3
"21","7",3
"21","70",2
"21","71",4
"21","72",2
"21","73",5
"21","74",3
"21","75",3
"21","8",1
"22","23",4
"22","24",4
"22","26",3
"22","27",1
"22","28",1
"22","29",1
"22","3",1
"22","30",5
"22","31",4
"22","32",4
"22","33",3
"22","34",6
"22","35",3
"22","36",2
"22","37",1
"22","38",1
"22","39",2
"22","4",4
"22","41",4
"22","42",3
"22","43",2
"22","44",6
"22","46",4
"22","47",4
"22","48",2
"22","49",2
"22","5",6
"22","50",2
"22","52",5
"22","53",4
"22","54",2
"22","55",7
"22","56",5
"22","57",6
"22","58",6
"22","59",1
"22","6",3
"22","60",8
"22","61",6
"22","62",1
"22","63",1
"22","64",2
"22","65",2
"22","66",1
"22","67",1
"22","7",1
"22","70",3
"22","71",6
"22","72",4
"22","73",3
"22","74",3
"22","75",3
"22","8",2
"22","9",1
"23","24",16
"23","25",3
"23","26",5
"23","27",3
"23","28",1
"23","29",2
"23","3",1
"23","30",13
"23","31",7
"23","32",5
"23","33",4
"23","34",8
"23","35",3
"23","36",2
"23","37",4
"23","38",4
"23","39",9
"23","4",10
"23","40",2
"23","41",3
"23","42",8
"23","43",2
"23","44",8
"23","45",4
"23","46",14
"23","47",9
"23","48",6
"23","49",1
"23","5",11
"23","50",5
"23","51",1
"23","52",7
"23","53",10
"23","54",6
"23","55",16
"23","56",5
"23","57",8
"23","58",9
"23","59",2
"23","6",4
"23","60",12
"23","61",15
"23","62",1
"23","63",3
"23","64",1
"23","65",1
"23","66",1
"23","67",3
"23","7",4
"23","70",3
"23","71",5
"23","72",3
"23","73",5
"23","74",2
"23","75",5
"23","8",3
"23","9",1
"24","25",2
"24","26",3
"24","27",2
"24","28",1
"24","29",2
"24","3",1
"24","30",13
"24","31",10
"24","32",4
"24","33",4
"24","34",7
"24","35",2
"24","36",1
"24","37",3
"24","38",4
"24","39",6
"24","4",10
"24","40",2
"24","41",4
"24","42",8
"24","43",1
"24","44",11
"24","45",4
"24","46",16
"24","47",10
"24","48",8
"24","49",1
"24","5",10
"24","50",7
"24","51",1
"24","52",4
"24","53",9
"24","54",8
"24","55",15
"24","56",6
"24","57",8
"24","58",11
"24","59",2
"24","6",6
"24","60",13
"24","61",16
"24","62",3
"24","63",3
"24","64",1
"24","65",1
"24","66",1
"24","67",6
"24","7",4
"24","70",4
"24","71",5
"24","72",4
"24","73",4
"24","74",3
"24","75",7
"24","8",3
"24","9",1
"25","26",1
"25","30",3
"25","33",1
"25","35",1
"25","38",1
"25","39",1
"25","4",1
"25","42",2
"25","44",1
"25","46",3
"25","47",2
"25","50",2
"25","52",1
"25","53",3
"25","55",1
"25","58",1
"25","6",2
"25","60",3
"25","61",4
"25","63",1
"25","70",1
"25","71",1
"25","73",1
"26","27",1
"26","28",2
"26","29",1
"26","3",2
"26","30",6
"26","31",3
"26","32",4
"26","33",2
"26","34",4
"26","35",2
"26","36",2
"26","38",1
"26","39",2
"26","4",3
"26","40",2
"26","41",2
"26","42",3
"26","43",3
"26","44",3
"26","45",1
"26","46",6
"26","47",3
"26","48",1
"26","49",1
"26","5",6
"26","50",2
"26","52",3
"26","53",4
"26","54",3
"26","55",6
"26","56",3
"26","57",4
"26","58",5
"26","59",1
"26","6",2
"26","60",6
"26","61",6
"26","62",2
"26","63",2
"26","64",1
"26","65",1
"26","66",2
"26","7",2
"26","70",3
"26","71",4
"26","72",2
"26","73",4
"26","74",2
"26","75",4
"26","8",3
"26","9",2
"27","30",3
"27","31",1
"27","32",1
"27","33",1
"27","34",2
"27","35",1
"27","36",1
"27","37",2
"27","39",1
"27","4",2
"27","41",1
"27","42",1
"27","45",1
"27","46",2
"27","47",1
"27","48",2
"27","5",3
"27","50",2
"27","52",1
"27","53",2
"27","54",1
"27","55",3
"27","56",1
"27","57",2
"27","58",1
"27","59",1
"27","60",3
"27","61",3
"27","7",1
"27","70",1
"27","71",1
"27","73",1
"27","75",2
"28","29",1
"28","3",1
"28","30",2
"28","31",2
"28","32",2
"28","33",1
"28","34",1
"28","35",1
"28","36",1
"28","38",1
"28","39",1
"28","4",1
"28","40",1
"28","41",2
"28","42",2
"28","43",2
"28","44",1
"28","46",2
"28","47",2
"28","49",1
"28","5",2
"28","50",1
"28","52",1
"28","54",1
"28","55",2
"28","56",2
"28","57",2
"28","58",1
"28","59",1
"28","6",1
"28","60",2
"28","61",2
"28","62",1
"28","63",1
"28","64",1
"28","65",1
"28","66",1
"28","7",1
"28","70",1
"28","71",1
"28","72",2
"28","73",1
"28","75",2
"28","8",1
"28","9",1
"29","3",1
"29","30",2
"29","31",2
"29","32",1
"29","33",1
"29","35",1
"29","37",1
"29","39",2
"29","4",1
"29","41",1
"29","42",2
"29","43",1
"29","44",1
"29","46",3
"29","47",2
"29","48",1
"29","49",1
"29","5",2
"29","50",2
"29","52",2
"29","53",2
"29","55",3
"29","56",1
"29","57",1
"29","58",2
"29","59",1
"29","6",1
"29","60",1
"29","61",3
"29","62",1
"29","64",1
"29","65",1
"29","66",1
"29","67",2
"29","70",1
"29","71",2
"29","72",1
"29","75",1
"29","8",1
"29","9",1
"3","30",2
"3","31",1
"3","32",2
"3","33",1
"3","35",1
"3","40",1
"3","41",1
"3","42",1
"3","43",1
"3","45",1
"3","46",2
"3","47",2
"3","49",1
"3","5",2
"3","50",1
"3","52",1
"3","54",1
"3","55",2
"3","56",1
"3","57",2
"3","58",2
"3","59",1
"3","6",2
"3","60",2
"3","61",2
"3","62",2
"3","63",1
"3","64",1
"3","65",1
"3","66",2
"3","7",1
"3","70",2
"3","71",1
"3","72",1
"3","74",1
"3","75",2
"3","8",2
"3","9",2
"30","31",9
"30","32",7
"30","33",5
"30","34",7
"30","35",6
"30","36",3
"30","37",3
"30","38",2
"30","39",6
"30","4",9
"30","40",2
"30","41",4
"30","42",8
"30","43",2
"30","44",9
"30","45",4
"30","46",15
"30","47",9
"30","48",5
"30","49",2
"30","5",12
"30","50",5
"30","52",6
"30","53",8
"30","54",6
"30","55",14
"30","56",7
"30","57",8
"30","58",10
"30","59",3
"30","6",7
"30","60",13
"30","61",14
"30","62",2
"30","63",3
"30","64",1
"30","65",1
"30","66",2
"30","67",2
"30","7",4
"30","70",4
"30","71",6
"30","72",4
"30","73",5
"30","74",3
"30","75",7
"30","8",5
"30","9",2
"31","32",4
"31","33",4
"31","34",5
"31","35",3
"31","36",2
"31","37",2
"31","38",1
"31","39",3
"31","4",5
"31","40",1
"31","41",4
"31","42",5
"31","43",2
"31","44",7
"31","45",2
"31","46",9
"31","47",4
"31","48",5
"31","49",2
"31","5",9
"31","50",3
"31","52",4
"31","53",6
"31","54",3
"31","55",10
"31","56",6
"31","57",7
"31","58",6
"31","59",2
"31","6",4
"31","60",7
"31","61",9
"31","62",2
"31","63",1
"31","64",1
"31","65",1
"31","66",1
"31","67",2
"31","7",2
"31","70",2
"31","71",4
"31","72",4
"31","73",4
"31","74",2
"31","75",5
"31","8",2
"31","9",1
"32","33",3
"32","34",4
"32","35",4
"32","36",3
"32","37",1
"32","38",2
"32","39",3
"32","4",5
"32","40",2
"32","41",4
"32","42",5
"32","43",2
"32","44",3
"32","45",1
"32","46",5
"32","47",6
"32","49",2
"32","5",6
"32","50",1
"32","52",4
"32","53",2
"32","54",3
"32","55",7
"32","56",5
"32","57",6
"32","58",3
"32","59",2
"32","6",3
"32","60",7
"32","61",5
"32","62",2
"32","63",2
"32","64",1
"32","65",1
"32","66",2
"32","67",1
"32","7",3
"32","70",3
"32","71",3
"32","72",3
"32","73",3
"32","74",3
"32","75",4
"32","8",4
"32","9",2
"33","34",2
"33","35",2
"33","36",1
"33","37",2
"33","38",1
"33","4",4
"33","41",2
"33","42",3
"33","43",1
"33","44",3
"33","45",2
"33","46",4
"33","47",3
"33","48",1
"33","49",2
"33","5",4
"33","50",3
"33","52",4
"33","53",4
"33","54",2
"33","55",5
"33","56",4
"33","57",4
"33","58",3
"33","59",2
"33","6",2
"33","60",5
"33","61",5
"33","62",1
"33","64",1
"33","65",1
"33","66",1
"33","70",1
"33","71",2
"33","72",2
"33","73",3
"33","74",2
"33","75",3
"33","8",3
"33","9",1
"34","35",2
"34","36",3
"34","37",1
"34","38",2
"34","39",3
"34","4",5
"34","40",1
"34","41",3
"34","42",4
"34","43",2
"34","44",7
"34","46",5
"34","47",4
"34","48",3
"34","49",1
"34","5",8
"34","50",1
"34","52",5
"34","53",6
"34","54",3
"34","55",9
"34","56",5
"34","57",5
"34","58",6
"34","6",3
"34","60",8
"34","61",6
"34","63",2
"34","64",1
"34","65",1
"34","7",3
"34","70",1
"34","71",5
"34","72",4
"34","73",4
"34","74",2
"34","75",4
"34","8",1
"35","36",2
"35","37",1
"35","38",1
"35","39",3
"35","4",4
"35","41",2
"35","42",4
"35","43",1
"35","44",1
"35","46",5
"35","47",4
"35","49",1
"35","5",4
"35","50",1
"35","52",3
"35","53",2
"35","54",1
"35","55",4
"35","56",3
"35","57",3
"35","58",4
"35","59",2
"35","6",2
"35","60",5
"35","61",3
"35","62",1
"35","63",1
"35","64",1
"35","65",1
"35","66",1
"35","67",1
"35","7",1
"35","70",2
"35","71",3
"35","72",1
"35","73",1
"35","74",1
"35","75",1
"35","8",3
"35","9",1
"36","37",1
"36","38",1
"36","39",2
"36","4",3
"36","40",1
"36","41",2
"36","42",2
"36","43",1
"36","44",2
"36","46",2
"36","47",2
"36","5",3
"36","52",2
"36","53",1
"36","54",1
"36","55",3
"36","56",3
"36","57",3
"36","58",1
"36","60",3
"36","61",2
"36","63",1
"36","7",2
"36","70",1
"36","71",2
"36","72",1
"36","73",2
"36","74",1
"36","75",1
"36","8",1
"37","39",2
"37","4",2
"37","41",1
"37","42",3
"37","44",1
"37","45",2
"37","46",3
"37","47",3
"37","48",1
"37","5",2
"37","50",1
"37","52",1
"37","53",2
"37","54",1
"37","55",4
"37","56",2
"37","57",2
"37","58",1
"37","59",1
"37","60",2
"37","61",4
"37","67",1
"37","7",1
"37","70",1
"37","71",1
"37","73",1
"37","75",1
"37","8",1
"38","39",3
"38","4",3
"38","40",1
"38","41",1
"38","42",2
"38","43",1
"38","44",2
"38","46",3
"38","47",2
"38","5",1
"38","50",1
"38","52",1
"38","53",2
"38","54",1
"38","55",3
"38","56",2
"38","57",2
"38","58",1
"38","59",1
"38","60",4
"38","61",2
"38","63",2
"38","64",1
"38","65",1
"38","67",1
"38","7",1
"38","71",1
"38","72",2
"38","73",1
"38","75",1
"38","8",1
"39","4",5
"39","40",1
"39","41",2
"39","42",5
"39","43",1
"39","44",3
"39","46",7
"39","47",4
"39","48",1
"39","5",4
"39","50",1
"39","52",2
"39","53",4
"39","54",2
"39","55",6
"39","56",3
"39","57",4
"39","58",3
"39","59",1
"39","60",4
"39","61",5
"39","63",2
"39","64",1
"39","65",1
"39","67",3
"39","7",2
"39","70",2
"39","71",4
"39","72",2
"39","73",2
"39","75",1
"39","8",1
"4","40",1
"4","41",5
"4","42",6
"4","43",1
"4","44",7
"4","45",2
"4","46",8
"4","47",6
"4","48",5
"4","49",1
"4","5",9
"4","50",5
"4","51",1
"4","52",6
"4","53",6
"4","54",6
"4","55",10
"4","56",6
"4","57",7
"4","58",8
"4","59",1
"4","6",1
"4","60",9
"4","61",10
"4","62",1
"4","63",1
"4","67",4
"4","7",2
"4","70",3
"4","71",4
"4","72",2
"4","73",3
"4","74",3
"4","75",3
"4","8",3
"40","41",1
"40","42",1
"40","43",1
"40","44",1
"40","45",1
"40","46",2
"40","47",2
"40","5",2
"40","54",2
"40","55",2
"40","56",1
"40","57",2
"40","58",1
"40","6",1
"40","60",2
"40","61",2
"40","62",1
"40","63",2
"40","66",1
"40","7",2
"40","70",1
"40","72",1
"40","73",1
"40","74",1
"40","75",2
"40","8",1
"40","9",1
"41","42",5
"41","43",2
"41","44",4
"41","46",2
"41","47",5
"41","48",2
"41","49",2
"41","5",5
"41","50",3
"41","52",3
"41","53",2
"41","54",3
"41","55",5
"41","56",5
"41","57",6
"41","58",3
"41","59",1
"41","6",2
"41","60",5
"41","61",6
"41","62",2
"41","63",1
"41","64",1
"41","65",1
"41","66",1
"41","67",2
"41","7",2
"41","70",4
"41","71",3
"41","72",3
"41","73",2
"41","74",2
"41","75",3
"41","8",1
"41","9",1
"42","43",2
"42","44",4
"42","45",1
"42","46",7
"42","47",9
"42","48",1
"42","49",2
"42","5",5
"42","50",2
"42","51",1
"42","52",3
"42","53",5
"42","54",3
"42","55",8
"42","56",6
"42","57",5
"42","58",5
"42","59",2
"42","6",4
"42","60",7
"42","61",10
"42","62",2
"42","63",2
"42","64",1
"42","65",1
"42","66",1
"42","67",4
"42","7",3
"42","70",5
"42","71",4
"42","72",3
"42","73",3
"42","74",1
"42","75",4
"42","8",3
"42","9",1
"43","44",2
"43","46",2
"43","47",2
"43","49",1
"43","5",3
"43","50",1
"43","52",2
"43","53",1
"43","54",1
"43","55",3
"43","56",2
"43","57",2
"43","58",2
"43","59",1
"43","6",1
"43","60",3
"43","61",3
"43","62",1
"43","63",1
"43","64",1
"43","65",1
"43","66",1
"43","7",1
"43","70",1
"43","71",2
"43","72",2
"43","73",2
"43","75",2
"43","8",1
"43","9",1
"44","45",2
"44","46",8
"44","47",5
"44","48",5
"44","49",1
"44","5",8
"44","50",4
"44","52",5
"44","53",7
"44","54",4
"44","55",11
"44","56",7
"44","57",7
"44","58",9
"44","6",4
"44","60",9
"44","61",10
"44","62",1
"44","63",2
"44","64",1
"44","65",1
"44","67",3
"44","7",2
"44","70",2
"44","71",6
"44","72",4
"44","73",4
"44","74",3
"44","75",3
"44","8",2
"45","46",5
"45","47",2
"45","48",2
"45","5",3
"45","50",1
"45","51",1
"45","52",1
"45","53",1
"45","54",2
"45","55",4
"45","56",2
"45","57",4
"45","58",3
"45","59",1
"45","6",2
"45","60",4
"45","61",5
"45","62",1
"45","63",1
"45","66",1
"45","7",2
"45","70",1
"45","73",1
"45","74",1
"45","75",2
"45","8",2
"45","9",1
"46","47",9
"46","48",6
"46","49",1
"46","5",10
"46","50",5
"46","51",1
"46","52",4
"46","53",8
"46","54",6
"46","55",15
"46","56",6
"46","57",8
"46","58",11
"46","59",3
"46","6",6
"46","60",13
"46","61",15
"46","62",3
"46","63",4
"46","64",2
"46","65",2
"46","66",2
"46","67",3
"46","7",3
"46","70",3
"46","71",7
"46","72",4
"46","73",5
"46","74",2
"46","75",6
"46","8",5
"46","9",2
"47","48",1
"47","49",2
"47","5",5
"47","50",3
"47","52",3
"47","53",3
"47","54",6
"47","55",9
"47","56",5
"47","57",6
"47","58",5
"47","59",2
"47","6",6
"47","60",9
"47","61",10
"47","62",2
"47","63",3
"47","64",1
"47","65",1
"47","66",2
"47","67",3
"47","7",4
"47","70",4
"47","71",2
"47","72",3
"47","73",2
"47","74",3
"47","75",4
"47","8",4
"47","9",2
"48","5",7
"48","50",5
"48","51",1
"48","52",3
"48","53",5
"48","54",2
"48","55",8
"48","56",1
"48","57",4
"48","58",7
"48","59",1
"48","6",1
"48","60",5
"48","61",8
"48","62",1
"48","67",3
"48","70",2
"48","71",3
"48","72",1
"48","73",1
"48","74",1
"48","75",3
"49","5",2
"49","50",1
"49","52",2
"49","53",1
"49","54",1
"49","55",2
"49","56",2
"49","57",2
"49","58",1
"49","59",1
"49","6",2
"49","60",2
"49","61",2
"49","62",1
"49","64",1
"49","65",1
"49","66",1
"49","70",1
"49","71",1
"49","72",2
"49","73",1
"49","74",1
"49","75",2
"49","8",1
"49","9",1
"5","50",5
"5","51",1
"5","52",8
"5","53",8
"5","54",5
"5","55",14
"5","56",6
"5","57",9
"5","58",11
"5","59",2
"5","6",4
"5","60",11
"5","61",12
"5","62",3
"5","63",2
"5","64",1
"5","65",1
"5","66",2
"5","67",2
"5","7",3
"5","70",4
"5","71",7
"5","72",4
"5","73",5
"5","74",3
"5","75",7
"5","8",3
"5","9",2
"50","52",3
"50","53",5
"50","54",2
"50","55",6
"50","56",2
"50","57",4
"50","58",5
"50","59",2
"50","6",2
"50","60",6
"50","61",8
"50","62",2
"50","64",1
"50","65",1
"50","66",1
"50","67",3
